Region/Country/Area,,Year,Series,Value,Footnotes,Source
583,Micronesia (Fed. States of),2010,Balance of Payments: Current account (millions of US dollars),-25,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
583,Micronesia (Fed. States of),2010,Balance of Payments: Capital account (millions of US dollars),64,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
583,Micronesia (Fed. States of),2010,Balance of Payments: Financial account (millions of US dollars),29,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,1985,Balance of Payments: Current account (millions of US dollars),-814,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,1995,Balance of Payments: Current account (millions of US dollars),39,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2010,Balance of Payments: Current account (millions of US dollars),-885,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2015,Balance of Payments: Current account (millions of US dollars),-948,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2020,Balance of Payments: Current account (millions of US dollars),-675,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2021,Balance of Payments: Current account (millions of US dollars),"-2,108",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2022,Balance of Payments: Current account (millions of US dollars),"-2,304",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,1985,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2010,Balance of Payments: Capital account (millions of US dollars),152,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2015,Balance of Payments: Capital account (millions of US dollars),116,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2020,Balance of Payments: Capital account (millions of US dollars),103,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2021,Balance of Payments: Capital account (millions of US dollars),114,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2022,Balance of Payments: Capital account (millions of US dollars),154,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,1985,Balance of Payments: Financial account (millions of US dollars),-730,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,1995,Balance of Payments: Financial account (millions of US dollars),49,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2010,Balance of Payments: Financial account (millions of US dollars),-794,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2015,Balance of Payments: Financial account (millions of US dollars),"-1,056",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2020,Balance of Payments: Financial account (millions of US dollars),-817,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2021,Balance of Payments: Financial account (millions of US dollars),"-2,205",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
496,Mongolia,2022,Balance of Payments: Financial account (millions of US dollars),"-2,371",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2010,Balance of Payments: Current account (millions of US dollars),-852,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2015,Balance of Payments: Current account (millions of US dollars),-443,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2020,Balance of Payments: Current account (millions of US dollars),"-1,237",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2021,Balance of Payments: Current account (millions of US dollars),-541,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2022,Balance of Payments: Current account (millions of US dollars),-825,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2010,Balance of Payments: Capital account (millions of US dollars),-1,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2015,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2020,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2021,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2022,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2010,Balance of Payments: Financial account (millions of US dollars),-848,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2015,Balance of Payments: Financial account (millions of US dollars),-328,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2020,Balance of Payments: Financial account (millions of US dollars),"-1,131",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2021,Balance of Payments: Financial account (millions of US dollars),-209,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
499,Montenegro,2022,Balance of Payments: Financial account (millions of US dollars),-212,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,1995,Balance of Payments: Current account (millions of US dollars),-2,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,2010,Balance of Payments: Current account (millions of US dollars),-19,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,2015,Balance of Payments: Current account (millions of US dollars),-1,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,2020,Balance of Payments: Current account (millions of US dollars),6,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,2021,Balance of Payments: Current account (millions of US dollars),-13,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,1995,Balance of Payments: Capital account (millions of US dollars),7,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,2010,Balance of Payments: Capital account (millions of US dollars),13,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,2015,Balance of Payments: Capital account (millions of US dollars),14,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,2020,Balance of Payments: Capital account (millions of US dollars),7,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,2021,Balance of Payments: Capital account (millions of US dollars),13,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,1995,Balance of Payments: Financial account (millions of US dollars),-1,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,2010,Balance of Payments: Financial account (millions of US dollars),-6,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,2015,Balance of Payments: Financial account (millions of US dollars),4,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,2020,Balance of Payments: Financial account (millions of US dollars),3,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
500,Montserrat,2021,Balance of Payments: Financial account (millions of US dollars),-7,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,1985,Balance of Payments: Current account (millions of US dollars),-891,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,1995,Balance of Payments: Current account (millions of US dollars),"-1,186",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2010,Balance of Payments: Current account (millions of US dollars),"-3,925",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2015,Balance of Payments: Current account (millions of US dollars),"-2,161",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2020,Balance of Payments: Current account (millions of US dollars),"-1,368",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2021,Balance of Payments: Current account (millions of US dollars),"-3,349",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2022,Balance of Payments: Current account (millions of US dollars),"-4,775",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,1985,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,1995,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2010,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2015,Balance of Payments: Capital account (millions of US dollars),1,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2020,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2021,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2022,Balance of Payments: Capital account (millions of US dollars),2,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,1985,Balance of Payments: Financial account (millions of US dollars),-847,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,1995,Balance of Payments: Financial account (millions of US dollars),-801,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2010,Balance of Payments: Financial account (millions of US dollars),"-4,092",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2015,Balance of Payments: Financial account (millions of US dollars),"-1,484",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2020,Balance of Payments: Financial account (millions of US dollars),366,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2021,Balance of Payments: Financial account (millions of US dollars),"-2,451",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
504,Morocco,2022,Balance of Payments: Financial account (millions of US dollars),"-2,650",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2010,Balance of Payments: Current account (millions of US dollars),"-1,679",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2015,Balance of Payments: Current account (millions of US dollars),"-5,948",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2020,Balance of Payments: Current account (millions of US dollars),"-3,900",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2021,Balance of Payments: Current account (millions of US dollars),"-3,601",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2022,Balance of Payments: Current account (millions of US dollars),"-6,295",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2010,Balance of Payments: Capital account (millions of US dollars),357,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2015,Balance of Payments: Capital account (millions of US dollars),288,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2020,Balance of Payments: Capital account (millions of US dollars),135,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2021,Balance of Payments: Capital account (millions of US dollars),65,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2022,Balance of Payments: Capital account (millions of US dollars),61,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2010,Balance of Payments: Financial account (millions of US dollars),"-1,267",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2015,Balance of Payments: Financial account (millions of US dollars),"-5,729",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2020,Balance of Payments: Financial account (millions of US dollars),"-4,062",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2021,Balance of Payments: Financial account (millions of US dollars),"-3,544",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
508,Mozambique,2022,Balance of Payments: Financial account (millions of US dollars),"-6,606",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
104,Myanmar,1985,Balance of Payments: Current account (millions of US dollars),-205,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
104,Myanmar,1995,Balance of Payments: Current account (millions of US dollars),-258,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
104,Myanmar,2010,Balance of Payments: Current account (millions of US dollars),"1,574",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
104,Myanmar,2015,Balance of Payments: Current account (millions of US dollars),"-3,109",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
104,Myanmar,1985,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
104,Myanmar,1995,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
104,Myanmar,2015,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
104,Myanmar,1985,Balance of Payments: Financial account (millions of US dollars),-164,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
104,Myanmar,1995,Balance of Payments: Financial account (millions of US dollars),-275,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
104,Myanmar,2010,Balance of Payments: Financial account (millions of US dollars),-559,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
104,Myanmar,2015,Balance of Payments: Financial account (millions of US dollars),"-3,992",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,1995,Balance of Payments: Current account (millions of US dollars),176,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2010,Balance of Payments: Current account (millions of US dollars),-448,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2015,Balance of Payments: Current account (millions of US dollars),"-1,559",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2020,Balance of Payments: Current account (millions of US dollars),271,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2021,Balance of Payments: Current account (millions of US dollars),"-1,235",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2022,Balance of Payments: Current account (millions of US dollars),"-1,569",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,1995,Balance of Payments: Capital account (millions of US dollars),40,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2010,Balance of Payments: Capital account (millions of US dollars),187,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2015,Balance of Payments: Capital account (millions of US dollars),107,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2020,Balance of Payments: Capital account (millions of US dollars),102,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2021,Balance of Payments: Capital account (millions of US dollars),136,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2022,Balance of Payments: Capital account (millions of US dollars),109,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,1995,Balance of Payments: Financial account (millions of US dollars),229,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2010,Balance of Payments: Financial account (millions of US dollars),-465,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2015,Balance of Payments: Financial account (millions of US dollars),"-1,296",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2020,Balance of Payments: Financial account (millions of US dollars),251,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2021,Balance of Payments: Financial account (millions of US dollars),"-1,176",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
516,Namibia,2022,Balance of Payments: Financial account (millions of US dollars),"-1,588",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
520,Nauru,2010,Balance of Payments: Current account (millions of US dollars),24,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
520,Nauru,2015,Balance of Payments: Current account (millions of US dollars),-17,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
520,Nauru,2010,Balance of Payments: Capital account (millions of US dollars),4,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
520,Nauru,2015,Balance of Payments: Capital account (millions of US dollars),3,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
520,Nauru,2010,Balance of Payments: Financial account (millions of US dollars),27,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
520,Nauru,2015,Balance of Payments: Financial account (millions of US dollars),-24,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,1985,Balance of Payments: Current account (millions of US dollars),-122,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,1995,Balance of Payments: Current account (millions of US dollars),-356,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2010,Balance of Payments: Current account (millions of US dollars),-128,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2015,Balance of Payments: Current account (millions of US dollars),"2,447",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2020,Balance of Payments: Current account (millions of US dollars),-84,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2021,Balance of Payments: Current account (millions of US dollars),"-5,363",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2022,Balance of Payments: Current account (millions of US dollars),"-2,471",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,1985,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,1995,Balance of Payments: Capital account (millions of US dollars),0,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2010,Balance of Payments: Capital account (millions of US dollars),185,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2015,Balance of Payments: Capital account (millions of US dollars),162,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2020,Balance of Payments: Capital account (millions of US dollars),115,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2021,Balance of Payments: Capital account (millions of US dollars),118,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2022,Balance of Payments: Capital account (millions of US dollars),72,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,1985,Balance of Payments: Financial account (millions of US dollars),-119,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,1995,Balance of Payments: Financial account (millions of US dollars),-354,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2010,Balance of Payments: Financial account (millions of US dollars),-123,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2015,Balance of Payments: Financial account (millions of US dollars),"2,512",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2020,Balance of Payments: Financial account (millions of US dollars),271,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2021,Balance of Payments: Financial account (millions of US dollars),"-5,037",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
524,Nepal,2022,Balance of Payments: Financial account (millions of US dollars),"-1,253",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),1985,Balance of Payments: Current account (millions of US dollars),"4,248",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),1995,Balance of Payments: Current account (millions of US dollars),"25,773",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),2010,Balance of Payments: Current account (millions of US dollars),"61,803",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),2015,Balance of Payments: Current account (millions of US dollars),"40,162",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),2020,Balance of Payments: Current account (millions of US dollars),"46,794",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),2021,Balance of Payments: Current account (millions of US dollars),"73,956",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),2022,Balance of Payments: Current account (millions of US dollars),"43,588",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),1985,Balance of Payments: Capital account (millions of US dollars),-39,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),1995,Balance of Payments: Capital account (millions of US dollars),-497,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),2010,Balance of Payments: Capital account (millions of US dollars),"-4,122",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),2015,Balance of Payments: Capital account (millions of US dollars),"-3,758",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),2020,Balance of Payments: Capital account (millions of US dollars),-63,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),2021,Balance of Payments: Capital account (millions of US dollars),627,,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),2022,Balance of Payments: Capital account (millions of US dollars),"105,550",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),1985,Balance of Payments: Financial account (millions of US dollars),"3,144",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
528,Netherlands (Kingdom of the),1995,Balance of Payments: Financial account (millions of US dollars),"16,928",,"International Monetary Fund (IMF), Washington, D.C., Balance of Payment (BOP) Statistics database, last accessed June 2023."
